x,y
1.455,1.099599068803015
1.4757972330791,1.115158052749996
1.4968917341332835,1.13093719146823
1.518287752201289,1.1469396000790817
1.5399895970560469,1.1631684377819116
1.5620016400727919,1.1796269084777662
1.5843283151095824,1.196318261401893
1.6069741194004084,1.2132457917652044
1.6299436144610624,1.2304128414048203
1.653241427007961,1.2478227994438138
1.6768722498900972,1.265479102960292
1.7008408430343167,1.2833852376659467
1.7251520344041018,1.3015447385942014
1.7498107209720646,1.3199611907981026
1.7748218697063354,1.338638230058077
1.8001905185710545,1.3575795435997127
1.8259217775411631,1.3767888708216887
1.8520208296316978,1.3962700040340106
1.8784929319418,1.416026789206687
1.9053434167136456,1.436063126729003
1.9325776924065132,1.4563829721795365
1.9602012447862023,1.476990337107068
1.9882196380300239,1.497889289822543
2.016638515847587,1.5190839562022385
2.0454636026176023,1.5405785205022935
2.0747007045409385,1.5623772261847668
2.1043557108101556,1.584484376755383
2.1344345947957595,1.6069043366131288
2.16494341524941,1.6296415319118789
2.1958883175243273,1.652700451434202
2.2272755348131423,1.676085647477542
2.2591113894034422,1.6998017367529321
2.2914022939512586,1.7238534012964268
2.324154752772763,1.7482453893934304
2.357375363154421,1.7729825165161057
2.391070816681878,1.7980696662740447
2.4252479005878347,1.823511791378393
2.459913499119191,1.8493139146196136
2.4950745949237314,1.8754811298590888
2.5307382704566312,1.9020186030347508
2.566911709407068,1.9289315731809433
2.603602198145219,1.956225353462712
2.6408171271899494,1.9839053322247309
2.6785639926974745,2.0119769740550715
2.7168503979712986,2.040445820864022
2.7556840549937416,2.0693174929781746
2.7950727859793525,2.0985976902499877
2.835024524950529,2.128292193183056
2.875547319335657,2.1584068640732985
2.9166493315900928,2.1889476481662915
2.95833884084032,2.219920574830985
3.0006242445515987,2.2513317587500175
3.0435140602194597,2.2831874011268796
3.087016927085372,2.3154937909101596
3.1311416078769327,2.3482573060351064
3.1758969905729355,2.381484414682764
3.2212920901936632,2.415181676556921
3.267336050616768,2.4493557441791287
3.3140381464191213,2.4840133642020463
3.361407784744967,2.519161378741361
3.409454507200804,2.554806726726566
3.4581879917773284,2.5909564452708427
3.5076180547988662,2.6276176710603285
3.5577546529006607,2.664797641763045
3.6086078850344254,2.702503697457761
3.660187994502562,2.7407432820830677
3.7125053710214577,2.7795239449069693
3.7655705528142716,2.8188533420172575
3.819394228733635,2.8587392378329777
3.8739872404146953,2.8991895066372844
3.9293605844589305,2.9402121341319836
3.9855254146491865,2.981815219014073
4.042493044196358,3.0240069745745846
4.100274948018209,3.0667957303200604
4.158882765050737,3.110189933616959
4.218328300592601,3.1541981513593447
4.278623528683039,3.1988290716601586
4.33978059451379,3.2440915055664323
4.40181181687548,3.2899943887987635
4.464729690638983,3.336546783515413
4.528546889272244,3.38375788010135
4.593276267393088,3.4316369989826323
4.658930863358498,3.480193592466435
4.725523901890924,3.529437246607135
4.793068796742116,3.5793776830987873
4.861579153395041,3.6300247611943877
4.931068771804423,3.681388479652287
5.0015516491764425,3.73347897871015
5.0730419827881805,3.786306542086841
5.145554172847359,3.83988159901264
5.219102825392955,3.894214726288185
5.293702755237276,3.949316650372543
5.3693689889500895,4.0051982495008325
5.446116767885406,4.061870555831808
5.523961551251528,4.119344757625828
5.6029190192249745,4.177632201453649
5.683005076108922,4.236744394436465
5.764235853536787,4.296693006517643
5.846627713721605,4.3574898727666165
5.930197252751841,4.419146995715357
6.014961303934328,4.481676547727919
6.100936941184973,4.545090873403518
6.188141482467939,4.6094024920135945
6.276592493283975,4.674624099973378
6.366307790208619,4.740768573348414
6.457305444480961,4.807848970396561
6.549603785643719,4.875878534145955
6.643221405235326,4.944870695009449
6.738177160534807,5.01483907343605
6.834490178360175,5.085797482599874
6.9321798589211205,5.15775993112714
7.0312658797267735,5.230740625861763
7.131768199549317,5.304753974670067
7.2337070624442585,5.379814589285194
7.337103001828166,5.45593728819175
7.441976844614684,5.533137099551282
7.548349715409679,5.611429264169134
7.656243040766333,5.690829238503294
7.765678553501077,5.771352697715812
7.876678297071201,5.85301553876739
7.989264630015034,5.935833883555771
8.103460230455607,6.019824082098523
8.219288100668667,6.10500271576086
8.336771571716007,6.19138660052915
8.455934308145004,6.278992790330718
8.576800312755347,6.367838580400648
8.699393931433884,6.457941510696208
8.823739858058584,6.549319369359586
8.949863139472598,6.64199019622964
9.077789180529406,6.735972286403322
9.207543749210094,6.831284193847498
9.33915298181376,6.927944735061887
9.472643388222112,7.025972992793806
9.608041857239328,7.125388319805494
9.745375662008232,7.226210342694747
9.884672465503884,7.328458965769597
10.025960326105704,7.432154374977826
10.169267703249231,7.53731704189209
10.31462346315867,7.643967727751401
10.462056884661392,7.752127487559845
10.611597665085517,7.86181767424324
10.76327592624182,7.973059942864655
10.917122220491112,8.085876254899539
11.073167536898378,8.200288882571373
11.23144330747487,8.316320413248658
11.39198141350941,8.433993753904122
11.55481419199019,8.553332135637001
11.719974442118373,8.674359118259346
11.887495431914818,8.797098594947208
12.057410904921191,8.921574796957628
12.229755086996883,9.047812298412373
12.404562693213087,9.175836021149363
12.581868934845428,9.305671239642772
12.76170952646651,9.437343585992698
12.944120693139842,9.570879054985452
13.12913917771663,9.706304009225468
13.316802248236844,9.843645184339818
13.507147705436067,9.982929694256368
13.700213890359633,10.12418503655659
13.896039692085632,10.267439097904168
14.094664555558293,10.41272015955038
14.296128489533324,10.560056902917403
14.500472074636823,10.709478415260582
14.707736471539372,10.861014195410858
14.917963429246985,11.01469415959842
15.13119529351059,11.170548647358814
15.347475015355618,11.328608427522523
15.566846159733638,11.488904704289407
15.789352914297533,11.651469123389013
16.01504009830222,11.816333778328104
16.243953171632473,11.983531216726544
16.47613824395991,12.153094446742873
16.711642084030775,12.325056943590797
16.9505121290865,12.499452656147831
17.19279649441896,12.676316013657543
17.438543983062228,12.855681932526542
17.687804095622976,13.03758582321773
17.94062704025124,13.222063597240988
18.197063742753862,13.409151674242887
18.457165856852342,13.598886989196624
18.72098577458744,13.791306999693763
18.98857663687239,13.986449693339091
19.259992344197062,14.184353595250188
19.535287567484993,14.385057775662993
19.814517759105776,14.588601857645143
20.09773916404466,14.795026024918291
20.385008831232017,15.004371029791255
20.676384625034515,15.216678201205278
20.97192523691078,15.431989452893271
21.271690197233454,15.65034729165437
21.575739887280378,15.871794825745678
21.884135551397076,16.096375773392683
22.19693930933318,16.324134471420155
22.514214168755057,16.555115884005073
22.836024037937438,16.789365611553524
23.162433738636356,17.02692989970313
23.49350901914606,17.267855648452834
23.829316567542712,17.51219042142198
24.16992402511717,17.759982455240245
24.515399999999993,18.011280669070626
