x,y
29.999999999999996,5.575357918861917
30.489190457782897,5.629729600825313
30.98635782569864,5.684631523150412
31.49163217802458,5.740068856816504
32.005145710074515,5.796046823230994
32.52703277278518,5.852570694721203
33.05742990786643,5.9096457950309285
33.59647588352494,5.96727749982188
34.14431173077006,6.02547123717998
34.70108078031196,6.084232488126612
35.266928700061364,6.143566787134865
35.84200353324068,6.20347972265079
36.426455737116754,6.26397693761976
37.02043822236502,6.325064130017953
37.62410639307576,6.386747053389018
38.23761818741245,6.449031517385977
38.861134118933386,6.5119233883184195
39.49481731858684,6.575428589705011
40.1388335773912,6.639553102831413
40.79335138981106,6.704302967313643
41.458541997840385,6.7696842816668985
42.13457943580489,6.835703203879973
42.82164057589458,6.902365951995236
43.51990517443913,6.96967880469429
44.229555918937514,7.0376481018893315
44.950778475854825,7.106280245320283
45.6837615391982,7.1755816991577435
46.42869687988502,7.245558990611815
47.185779395916164,7.316218710546888
47.95520716336718,7.38756751410239
48.73718148821122,7.459612121319623
49.53190695898677,7.532359317774676
50.339591500324296,7.605815955217544
51.16044642734586,7.67998895221746
51.99468650095156,7.75488529481453
52.84252998400752,7.830512037177709
53.70419869845026,7.906876302269208
54.57991808332222,7.983985282515386
55.46991725375331,8.061846240484154
56.374429060904745,8.14046650956903
57.293690152889866,8.21985349467981
58.22794103668863,8.300014672940033
59.17742614107171,8.380957594391205
60.142393880550536,8.462689882703911
61.123096720370064,8.545219235895852
62.119791242561575,8.628553427056884
63.13273821307247,8.712700305081151
64.16220264999046,8.79766779540632
65.20845389288073,8.883463900760052
66.27176567325319,8.970096701913747
67.35241618617914,9.057574358443627
68.45068816307585,9.145905109499273
69.56686894567747,9.235097274579608
70.70125056121276,9.325159254316501
71.8541297988082,9.41609953126597
73.0258082871372,9.507926670707125
74.21659257333552,9.60064932144889
75.42679420320341,9.69427621664461
76.65672980271547,9.788816174614576
77.90672116085977,9.884278099676585
79.17709531382796,9.98067098298462
80.46818463057765,10.078003903375656
81.78032689979068,10.176286028224792
83.1138654182488,10.275526614308662
84.46914908065075,10.375735008677294
85.84653247089389,10.476920649534486
87.24637595484425,10.579093067126738
88.66904577461924,10.682261884640862
90.11491414440782,10.786436819110353
91.58435934785346,10.891627682330602
93.07776583702442,10.997844381783015
94.59552433299854,11.105096921568173
96.13803192808763,11.213395403348057
97.70569218972919,11.32275002729749
99.2989152660721,11.433171093064853
100.91811799328393,11.544669000742163
102.56372400460803,11.657254251844599
104.23616384119914,11.770937450299622
105.93587506476602,11.885729303445675
107.66330237205152,12.00164062304072
109.41889771117827,12.118682326280492
111.20312039989265,12.236865436826777
113.01643724573634,12.356201085845672
114.85932266817736,12.476700513055984
116.73225882273333,12.59837506778787
118.63573572711749,12.721236210051751
120.57025138944282,12.845295511617698
122.53631193851605,12.97056465710532
124.53443175625708,13.097055445084322
126.5651336122763,13.224779789185705
128.62894880064775,13.35374971922391
130.7264172789118,13.483977382329822
132.8580878093448,13.615475044094888
135.02451810253177,13.748255089726314
137.22627496328155,13.882330025213657
139.4639344389192,14.017712478506612
141.73808196999835,14.15441520070444
144.04931254347082,14.292451067256962
146.39823084835257,14.431833079177183
148.78545143392964,14.572574364265842
151.21159887054293,14.714688178347851
153.6773079129951,14.858187906520817
156.18322366662167,15.003087064415705
158.73000175607112,15.149399299469858
161.31830849683556,15.297138392212343
163.9488210695797,15.446318257561895
166.62222769731287,15.596952946137547
169.33922782544803,15.749056645581934
172.10053230479915,15.902643681897603
174.90686357756132,16.057728520796314
177.75895586632393,16.2143257690615
180.65755536616567,16.372450175924016
183.6034204398828,16.53211663445133
186.59732181639922,16.693340182950195
189.64004279241325,16.856136006383068
192.7323794373329,17.020519437798335
195.87514080155077,17.186505959774433
199.06914912811746,17.354111205878098
202.31524006786535,17.52335096213684
205.61426289804055,17.694241168525735
208.96708074449987,17.866797920468766
212.3745708075318,18.041037470354794
215.8376245913579,18.21697622906826
219.35714813737835,18.394630767534874
222.93406226122084,18.5740178182824
226.56930279365312,18.755154277016562
230.26382082542577,18.93805720421241
234.01858295610677,19.122743826721162
237.83457154697354,19.30923153939275
241.71278497802874,19.497537906714133
245.65423790920812,19.68768066446367
249.65996154584528,19.879677721381523
253.73100390846747,20.073547160856425
257.86843010699073,20.26930724262892
262.07332261938393,20.466976404511097
266.34678157487934,20.66657326412322
270.6899250417999,20.86811662064723
275.10388932008044,21.07162545659735
279.58982923855837,21.277118939607984
284.1489184571135,21.48461642423905
288.7823497737318,21.69413745379884
293.4913354365796,21.905701762184794
298.27710746116384,22.119329275742093
303.14091795266665,22.335040115140504
308.0840394335331,22.5528545972694
313.10776517640295,22.77279323715133
318.21340954247046,22.994876749874283
323.40230832536173,23.21912605254271
328.6758191006191,23.445562266247624
334.0353215808858,23.674206718055956
339.48221797687916,23.90508094301917
345.0179333642546,24.13820668620166
350.6439160564469,24.37360590472875
356.36163798359496,24.61130076985475
362.1725950776436,24.85131366905122
368.07830766372535,25.093667208115505
374.08032085792445,25.338384213299893
380.1802049715261,25.585487733461527
386.37955592186006,25.8350010422333
392.6799956498386,26.086947640215833
399.0831725443096,26.341351257190997
405.59076187332306,26.59823585435682
412.2044662224339,26.85762562658434
418.9260159401509,27.11954500469643
425.75716959064846,27.384018657768795
432.69971441386184,27.651071495453493
439.755466793083,27.920728670325012
446.92627273018434,28.19301558024937
454.21400832858666,28.467957870776115
461.6205802841089,28.745581437553895
469.1479263838152,29.025912428769367
476.79801601300176,29.308977247610024
484.57285067044774,29.59480255475098
492.4744644920691,29.883415270866056
500.5049247831112,30.1748425791633
508.6663325590189,30.469111927945235
516.9608230951287,30.766251033194205
525.3905664853197,31.066287881182667
533.9577682097782,31.369250731109204
542.6646697120208,31.67516811776016
551.5135489853217,31.984068854197094
560.5067211687084,32.29598203447069
569.6465391526722,32.61093703636091
578.9353941947569,32.92896352414402
588.3757165451854,33.25009145138649
597.9699760826875,33.57435106376624
607.7206829606981,33.90177290192137
617.6303882640868,34.23238780432654
627.7016846766047,34.566226910197685
637.9372071592063,34.90332166242474
648.3396336394381,35.243703810533155
658.9116857120673,35.58740541367429
669.6561293511336,35.93445884364489
680.5757756336137,36.28489678793605
691.673481474885,36.63875225281191
702.9521503761847,36.99605856641845
714.4147331842506,37.35684938192236
726.064228863359,37.72115868068089
737.9036852799408,38.089020775442236
749.9362000000002,38.46047031357741
